iinStart,iinEnd,type,subType
455259,,visa,credit
455262,,visa,debit
455349,,visa,credit
455357,,visa,credit
455358,,visa,credit
455359,,visa,credit
455388,,visa,credit
455492,,visa,credit
455500,,visa,credit
455504,455505,visa,credit
455506,,visa,credit
455507,,visa,credit
455511,,visa,debit
455513,,visa,credit
455514,,visa,credit
455529,,visa,credit
455540,,visa,credit
455545,,visa,credit
455578,,visa,credit
455599,,visa,credit
455600,,visa,credit
455602,,visa,debit
455603,,visa,credit
455610,455611,visa,credit
455622,,visa,credit
455632,,visa,credit
455636,,visa,credit
455645,,visa,credit
455646,,visa,debit
455652,,visa,debit
455656,,visa,credit
455658,,visa,debit
455670,,visa,credit
455671,,visa,debit
455679,,visa,debit
455682,,visa,credit
455689,,visa,debit
455692,,visa,credit
455697,,visa,debit
455701,,visa,credit
455707,,visa,credit
455805,,visa,credit
455817,,visa,credit
455953,,visa,credit
455974,,visa,credit
455986,,visa,credit
456004,,visa,debit
456133,,visa,debit
456144,,visa,credit
456178,,visa,credit
456254,,visa,debit
456306,,visa,credit
456323,,visa,debit
456331,,visa,debit
456353,,visa,credit
456354,,visa,credit
456377,,visa,credit
456441,,visa,debit
456443,,visa,credit
456444,,visa,credit
456450,,visa,credit
456462,,visa,credit
456468,,visa,credit
456469,,visa,credit
456471,,visa,credit
456472,,visa,credit
456474,,visa,debit
456491,,visa,credit
456524,,visa,credit
456534,,visa,debit
456542,,visa,credit
456798,,visa,credit
456893,,visa,credit
456997,,visa,debit
457014,,visa,credit
457021,,visa,credit
457032,,visa,credit
457037,,visa,credit
457066,,visa,credit
457070,,visa,credit
457078,,visa,credit
457098,,visa,credit
45710040,45710045,visa,debit
45710046,,visa,debit
45710047,,visa,debit
45710048,,visa,debit
45710051,45710053,visa,debit
45710056,,visa,debit
45710057,,visa,debit
45710059,,visa,debit
45710101,,visa,debit
45710102,,visa,debit
45710103,45710104,visa,debit
45710105,,visa,debit
45710106,,visa,debit
45710107,,visa,debit
45710108,,visa,debit
45710109,,visa,debit
45710110,,visa,debit
45710111,,visa,debit
45710113,,visa,debit
45710114,,visa,debit
45710115,,visa,debit
45710116,,visa,debit
45710117,,visa,debit
45710118,,visa,debit
45710119,,visa,debit
45710120,,visa,debit
45710121,,visa,debit
45710122,,visa,debit
45710123,,visa,debit
45710124,,visa,debit
45710125,,visa,debit
45710126,45710127,visa,debit
45710128,,visa,debit
45710129,,visa,debit
45710130,,visa,debit
45710131,,visa,debit
45710132,45710133,visa,debit
45710134,,visa,debit
45710135,,visa,debit
45710136,,visa,debit
45710137,,visa,debit
45710138,45710139,visa,debit
45710140,,visa,debit
45710141,,visa,debit
45710142,,visa,debit
45710143,,visa,debit
45710144,,visa,debit
45710145,,visa,debit
45710146,,visa,debit
45710148,,visa,debit
45710149,,visa,debit
45710150,,visa,debit
45710151,,visa,debit
45710152,,visa,debit
45710154,,visa,debit
45710155,,visa,debit
45710156,,visa,debit
45710157,,visa,debit
45710158,45710159,visa,debit
45710160,,visa,debit
45710161,,visa,debit
45710163,,visa,debit
45710164,,visa,debit
45710165,,visa,debit
45710166,,visa,debit
45710167,,visa,debit
45710168,,visa,debit
45710169,,visa,debit
45710170,,visa,debit
45710171,,visa,debit
45710172,,visa,debit
45710173,,visa,debit
45710174,,visa,debit
45710175,,visa,debit
45710176,,visa,debit
45710177,,visa,debit
45710178,,visa,debit
45710179,,visa,debit
45710180,,visa,debit
45710181,,visa,debit
45710182,,visa,debit
45710183,,visa,debit
45710184,,visa,debit
45710185,,visa,debit
45710186,,visa,debit
45710187,,visa,debit
45710190,45710191,visa,debit
45710194,,visa,debit
45710198,,visa,debit
45710200,,visa,debit
45710216,,visa,debit
45710220,,visa,debit
45710222,,visa,debit
45710225,,visa,debit
45710227,,visa,debit
45710233,,visa,debit
45710238,,visa,debit
45710239,,visa,debit
45710241,,visa,debit
45710242,,visa,debit
45710246,,visa,debit
45710247,,visa,debit
45710248,,visa,debit
45710249,,visa,debit
45710250,,visa,debit
45710252,,visa,debit
45710254,,visa,debit
45710255,,visa,debit
45710258,,visa,debit
45710259,,visa,debit
45710260,,visa,debit
45710261,,visa,debit
45710263,,visa,debit
45710264,,visa,debit
45710265,,visa,debit
45710266,,visa,debit
45710268,,visa,debit
45710270,,visa,debit
45710271,,visa,debit
45710272,,visa,debit
45710274,,visa,debit
45710275,,visa,debit
45710276,,visa,debit
45710280,,visa,debit
45710283,,visa,debit
45710284,,visa,debit
45710294,,visa,debit
45710297,,visa,debit
45710301,,visa,debit
45710303,,visa,debit
45710306,,visa,debit
45710307,,visa,debit
45710308,,visa,debit
45710309,,visa,debit
45710311,,visa,debit
45710312,,visa,debit
45710314,,visa,debit
45710315,45710317,visa,debit
45710319,,visa,debit
45710320,,visa,debit
45710321,,visa,debit
45710322,,visa,debit
45710327,45710328,visa,debit
45710329,,visa,debit
45710333,,visa,debit
45710336,,visa,debit
45710337,,visa,debit
45710338,,visa,debit
45710339,45710340,visa,debit
45710341,,visa,debit
45710342,,visa,debit
45710343,,visa,debit
45710344,,visa,debit
45710345,,visa,debit
45710346,45710347,visa,debit
45710352,,visa,debit
45710354,,visa,debit
45710373,,visa,debit
45710378,,visa,debit
45710379,,visa,debit
45710385,,visa,debit
45710388,,visa,debit
45710390,,visa,debit
45710392,,visa,debit
45710393,,visa,debit
45710400,,visa,debit
45710404,,visa,debit
45710418,,visa,debit
45710421,,visa,debit
45710424,,visa,debit
45710429,45710430,visa,debit
45710434,,visa,debit
45710435,,visa,debit
45710440,,visa,debit
45710443,,visa,debit
45710452,,visa,debit
45710454,,visa,debit
45710455,,visa,debit
45710465,45710466,visa,debit
45710467,,visa,debit
45710468,,visa,debit
45710469,,visa,debit
45710470,45710471,visa,debit
45710473,45710474,visa,debit
45710480,,visa,debit
45710482,,visa,debit
457105,,visa,debit
45710516,,visa,debit
45710517,,visa,debit
45710518,,visa,debit
45710519,,visa,debit
45710520,,visa,debit
45710521,,visa,debit
45710522,,visa,debit
45710523,,visa,debit
45710524,,visa,debit
45710525,,visa,debit
45710526,,visa,debit
45710533,,visa,debit
45710534,,visa,debit
45710535,,visa,debit
45710536,,visa,debit
45710537,,visa,debit
45710539,,visa,debit
45710540,,visa,debit
45710541,,visa,debit
45710542,,visa,debit
45710543,,visa,debit
45710544,,visa,debit
45710545,,visa,debit
45710547,,visa,debit
45710548,,visa,debit
45710561,,visa,debit
45710562,,visa,debit
45710570,,visa,debit
45710571,,visa,debit
45710573,,visa,debit
45710575,,visa,debit
45710577,,visa,debit
45710579,,visa,debit
45710580,,visa,debit
45710581,,visa,debit
45710582,,visa,debit
45710586,,visa,debit
45710587,,visa,debit
45710588,,visa,debit
45710600,,visa,debit
45710601,45710602,visa,debit
45710603,,visa,debit
45710604,,visa,debit
45710605,,visa,debit
45710607,,visa,debit
45710608,,visa,debit
45710612,,visa,debit
45710614,,visa,debit
45710616,,visa,debit
45710619,45710620,visa,debit
45710622,,visa,debit
45710624,,visa,debit
45710629,,visa,debit
45710630,,visa,debit
45710631,,visa,debit
45710634,,visa,debit
45710637,,visa,debit
45710644,,visa,debit
45710646,,visa,debit
45710647,,visa,debit
45710648,45710649,visa,debit
45710650,45710651,visa,debit
45710653,,visa,debit
45710654,,visa,debit
45710655,45710656,visa,debit
45710657,,visa,debit
45710658,,visa,debit
45710659,,visa,debit
45710660,,visa,debit
45710661,45710662,visa,debit
45710670,,visa,debit
45710672,45710673,visa,debit
45710674,,visa,debit
45710675,45710676,visa,debit
45710677,,visa,debit
45710678,45710680,visa,debit
45710681,,visa,debit
45710682,,visa,debit
45710683,,visa,debit
45710684,,visa,debit
45710685,,visa,debit
45710686,,visa,debit
45710687,,visa,debit
45710688,,visa,debit
45710689,45710690,visa,debit
45710691,,visa,debit
45710692,,visa,debit
45710693,,visa,debit
45710694,,visa,debit
45710696,,visa,debit
45710697,,visa,debit
45710704,,visa,debit
45710705,,visa,debit
45710706,,visa,debit
45710708,,visa,debit
45710710,,visa,debit
45710711,,visa,debit
45710712,,visa,debit
45710713,,visa,debit
45710719,,visa,debit
45710725,,visa,debit
45710735,,visa,debit
45710740,,visa,debit
45710745,,visa,debit
45710750,,visa,debit
45710751,,visa,debit
45710755,,visa,debit
45710756,,visa,debit
45710757,,visa,debit
45710758,,visa,debit
45710759,,visa,debit
45710762,,visa,debit
45710763,,visa,debit
45710766,45710767,visa,debit
45710773,,visa,debit
45710774,,visa,debit
45710775,,visa,debit
45710776,45710779,visa,debit
45710784,,visa,debit
45710785,,visa,debit
45710787,,visa,debit
45710788,,visa,debit
45710790,,visa,debit
45710791,,visa,debit
45710798,,visa,debit
457108,,visa,debit
45710800,,visa,debit
45710802,,visa,debit
45710808,,visa,debit
45710809,,visa,debit
45710810,,visa,debit
45710811,,visa,debit
45710812,,visa,debit
45710813,,visa,debit
45710814,,visa,debit
45710815,,visa,debit
45710816,,visa,debit
45710817,,visa,debit
45710818,,visa,debit
45710819,,visa,debit
45710820,,visa,debit
45710821,,visa,debit
45710823,,visa,debit
45710824,,visa,debit
45710825,45710827,visa,debit
45710828,,visa,debit
45710831,,visa,debit
45710834,45710836,visa,debit
45710837,45710838,visa,debit
45710839,45710843,visa,debit
45710844,,visa,debit
45710847,,visa,debit
45710850,45710851,visa,debit
45710852,45710853,visa,debit
45710854,45710855,visa,debit
45710860,,visa,debit
45710861,,visa,debit
45710862,,visa,debit
45710863,45710865,visa,debit
45710866,,visa,debit
45710867,,visa,debit
45710868,,visa,debit
45710870,45710871,visa,debit
45710872,,visa,debit
45710873,,visa,debit
45710875,,visa,debit
45710877,,visa,debit
45710878,,visa,debit
45710880,45710881,visa,debit
45710883,45710884,visa,debit
45710888,45710889,visa,debit
45710890,,visa,debit
45710891,,visa,debit
45710892,,visa,debit
45710893,,visa,debit
45710894,,visa,debit
45710895,,visa,debit
45710896,,visa,debit
45710897,,visa,debit
45710898,,visa,debit
45710899,,visa,debit
45710901,,visa,debit
45710903,,visa,debit
45710904,,visa,debit
45710905,,visa,debit
45710906,,visa,debit
45710907,,visa,debit
45710908,,visa,debit
45710909,,visa,debit
45710910,,visa,debit
45710913,,visa,debit
45710914,,visa,debit
45710917,45710918,visa,debit
45710922,,visa,debit
45710924,,visa,debit
45710925,,visa,debit
45710928,,visa,debit
45710930,,visa,debit
45710933,,visa,debit
45710939,,visa,debit
45710940,,visa,debit
45710941,,visa,debit
45710942,,visa,debit
45710948,,visa,debit
45710952,,visa,debit
45710954,,visa,debit
45710964,,visa,debit
45710971,,visa,debit
45710972,,visa,debit
45710974,,visa,debit
45710975,,visa,debit
45710976,45710977,visa,debit
45710978,,visa,debit
45710979,,visa,debit
45710980,,visa,debit
45710981,45710982,visa,debit
45710983,,visa,debit
45710985,,visa,debit
45710987,45710988,visa,debit
45710989,,visa,debit
45710991,,visa,debit
45710993,,visa,debit
45710994,,visa,debit
45710996,,visa,debit
45710998,45710999,visa,debit
45711001,,visa,debit
45711003,,visa,debit
45711005,,visa,debit
45711011,,visa,debit
45711111,,visa,debit
45711171,45711172,visa,debit
45711187,,visa,debit
45711199,,visa,debit
45711202,,visa,debit
45711204,,visa,debit
45711205,45711206,visa,debit
45711207,,visa,debit
45711225,,visa,debit
45711289,,visa,debit
45711307,,visa,debit
45711308,45711310,visa,debit
45711315,45711317,visa,debit
45711319,45711320,visa,debit
45711321,,visa,debit
45711322,,visa,debit
45711323,,visa,debit
45711324,45711326,visa,debit
45711328,,visa,debit
45711329,,visa,debit
45711331,45711333,visa,debit
45711335,,visa,debit
45711340,45711341,visa,debit
45711342,,visa,debit
45711343,,visa,debit
45711344,,visa,debit
45711345,,visa,debit
45711347,,visa,debit
45711348,45711349,visa,debit
45711350,,visa,debit
45711352,45711353,visa,debit
45711355,,visa,debit
45711360,,visa,debit
45711362,,visa,debit
45711364,,visa,debit
45711400,45711401,visa,debit
45711402,45711403,visa,debit
45711404,,visa,debit
45711405,45711406,visa,debit
45711407,,visa,debit
45711418,,visa,debit
45711420,45711421,visa,debit
45711422,45711425,visa,debit
45711426,,visa,debit
45711428,,visa,debit
45711429,,visa,debit
45711430,,visa,debit
45711432,45711434,visa,debit
45711436,45711439,visa,debit
45711471,,visa,debit
45711479,,visa,debit
45711481,45711482,visa,debit
45711492,,visa,debit
45711498,,visa,debit
45711501,,visa,debit
45711505,,visa,debit
45711506,,visa,debit
45711507,,visa,debit
45711510,,visa,debit
45711511,,visa,debit
45711513,,visa,debit
45711515,,visa,debit
45711517,,visa,debit
45711519,,visa,debit
45711520,,visa,debit
45711521,,visa,debit
45711525,,visa,debit
45711527,,visa,debit
45711532,,visa,debit
45711533,,visa,debit
45711535,,visa,debit
45711536,,visa,debit
45711543,,visa,debit
45711546,,visa,debit
45711548,,visa,debit
45711550,45711551,visa,debit
45711552,,visa,debit
45711559,45711560,visa,debit
45711562,45711563,visa,debit
45711564,,visa,debit
45711567,,visa,debit
45711569,,visa,debit
45711570,,visa,debit
45711577,,visa,debit
45711579,,visa,debit
45711584,,visa,debit
45711588,,visa,debit
45711594,,visa,debit
45711597,,visa,debit
45711599,,visa,debit
45711601,,visa,debit
45711621,,visa,debit
45711670,,visa,debit
45711671,,visa,debit
45711681,,visa,debit
45711682,,visa,debit
45711684,,visa,debit
45711685,,visa,debit
45711686,,visa,debit
45711687,,visa,debit
45711693,,visa,debit
45711701,45711703,visa,debit
45711704,,visa,debit
45711705,45711706,visa,debit
45711707,45711709,visa,debit
45711710,,visa,debit
45711711,,visa,debit
45711714,,visa,debit
45711715,,visa,debit
45711716,,visa,debit
45711717,,visa,debit
45711718,,visa,debit
45711726,,visa,debit
45711727,45711729,visa,debit
45711730,,visa,debit
45711732,,visa,debit
45711735,,visa,debit
45711738,,visa,debit
45711739,,visa,debit
45711740,,visa,debit
45711742,,visa,debit
45711850,,visa,debit
45711901,,visa,debit
45711905,,visa,debit
45711908,,visa,debit
45711909,,visa,debit
45711910,,visa,debit
45711911,,visa,debit
45711912,,visa,debit
45711913,,visa,debit
45711914,,visa,debit
45711915,,visa,debit
45711916,,visa,debit
45711917,,visa,debit
45711918,,visa,debit
45711919,45711920,visa,debit
45711922,,visa,debit
45711924,,visa,debit
45711925,,visa,debit
45711927,,visa,debit
45711928,,visa,debit
45711929,,visa,debit
45711930,,visa,debit
45711931,,visa,debit
45711932,,visa,debit
45711933,,visa,debit
45711935,,visa,debit
45711936,,visa,debit
45711938,45711939,visa,debit
45711941,,visa,debit
45711944,,visa,debit
45711946,,visa,debit
45711947,45711948,visa,debit
45711949,45711950,visa,debit
45711951,,visa,debit
45711954,,visa,debit
45711955,,visa,debit
45711957,,visa,debit
45711958,,visa,debit
45711959,,visa,debit
45711969,,visa,debit
45711970,45711971,visa,debit
45711973,,visa,debit
45711974,,visa,debit
45711978,,visa,debit
45711980,,visa,debit
45711981,,visa,debit
45711982,,visa,debit
45711984,,visa,debit
45711985,,visa,debit
45711986,,visa,debit
45711987,,visa,debit
45711989,,visa,debit
45711995,,visa,debit
45711996,45711998,visa,debit
457120,,visa,debit
45712000,,visa,debit
45712001,,visa,debit
45712005,,visa,debit
45712006,,visa,debit
45712007,,visa,debit
45712008,,visa,debit
45712009,,visa,debit
45712010,,visa,debit
45712011,,visa,debit
45712012,,visa,debit
45712013,,visa,debit
45712014,,visa,debit
45712015,,visa,debit
45712016,,visa,debit
45712017,,visa,debit
45712018,,visa,debit
45712019,,visa,debit
45712021,,visa,debit
45712022,,visa,debit
45712024,,visa,debit
45712026,,visa,debit
45712027,45712028,visa,debit
45712029,,visa,debit
45712030,45712033,visa,debit
45712035,,visa,debit
45712036,,visa,debit
45712037,,visa,debit
45712038,,visa,debit
45712039,,visa,debit
45712040,,visa,debit
45712041,45712042,visa,debit
45712043,45712046,visa,debit
45712047,45712048,visa,debit
45712049,,visa,debit
45712051,,visa,debit
45712052,,visa,debit
45712053,,visa,debit
45712057,,visa,debit
45712061,45712062,visa,debit
45712063,,visa,debit
45712065,,visa,debit
45712066,,visa,debit
45712067,,visa,debit
45712068,45712069,visa,debit
45712075,,visa,debit
45712076,,visa,debit
45712077,,visa,debit
45712080,45712082,visa,debit
45712086,45712089,visa,debit
45712091,,visa,debit
45712093,45712094,visa,debit
45712096,45712097,visa,debit
457121,,visa,debit
45712100,45712101,visa,debit
45712102,,visa,debit
45712103,,visa,debit
45712104,,visa,debit
45712105,,visa,debit
45712106,,visa,debit
45712107,,visa,debit
45712108,,visa,debit
45712109,,visa,debit
45712110,,visa,debit
45712111,,visa,debit
45712112,,visa,debit
45712113,,visa,debit
45712114,,visa,debit
45712115,,visa,debit
45712116,,visa,debit
45712117,,visa,debit
45712118,,visa,debit
45712119,,visa,debit
45712120,,visa,debit
45712121,,visa,debit
45712122,,visa,debit
45712123,,visa,debit
45712124,,visa,debit
45712125,,visa,debit
45712126,,visa,debit
45712127,,visa,debit
45712128,,visa,debit
45712129,,visa,debit
45712130,,visa,debit
45712131,,visa,debit
45712132,,visa,debit
45712133,,visa,debit
45712134,,visa,debit
45712135,,visa,debit
45712136,,visa,debit
45712137,,visa,debit
45712138,,visa,debit
45712139,,visa,debit
45712140,45712141,visa,debit
45712142,45712143,visa,debit
45712144,,visa,debit
45712145,,visa,debit
45712147,,visa,debit
45712148,,visa,debit
45712149,,visa,debit
45712150,,visa,debit
45712152,45712153,visa,debit
45712155,45712156,visa,debit
45712157,,visa,debit
45712159,,visa,debit
45712161,45712162,visa,debit
45712164,,visa,debit
45712165,,visa,debit
45712166,,visa,debit
45712168,,visa,debit
45712170,,visa,debit
45712172,,visa,debit
45712173,,visa,debit
45712174,,visa,debit
45712177,,visa,debit
45712178,,visa,debit
45712181,,visa,debit
45712182,,visa,debit
45712183,,visa,debit
45712185,,visa,debit
45712186,,visa,debit
45712187,,visa,debit
45712189,,visa,debit
45712190,,visa,debit
45712191,,visa,debit
45712193,,visa,debit
45712194,45712195,visa,debit
45712196,45712197,visa,debit
45712198,,visa,debit
45712199,,visa,debit
45712201,,visa,debit
45712202,,visa,debit
45712203,,visa,debit
45712204,,visa,debit
45712205,45712208,visa,debit
45712209,,visa,debit
45712210,45712214,visa,debit
45712215,,visa,debit
45712216,45712217,visa,debit
45712218,,visa,debit
45712219,,visa,debit
45712220,,visa,debit
45712222,,visa,debit
45712223,,visa,debit
45712224,,visa,debit
45712225,,visa,debit
45712226,,visa,debit
45712228,45712229,visa,debit
45712230,,visa,debit
45712232,45712233,visa,debit
45712235,,visa,debit
45712236,,visa,debit
45712237,,visa,debit
45712239,,visa,debit
45712241,,visa,debit
45712242,,visa,debit
45712243,,visa,debit
45712245,,visa,debit
45712246,45712247,visa,debit
45712251,,visa,debit
45712252,,visa,debit
45712253,,visa,debit
45712254,,visa,debit
45712255,,visa,debit
45712256,,visa,debit
45712257,,visa,debit
45712259,,visa,debit
45712260,,visa,debit
45712261,,visa,debit
45712262,,visa,debit
45712263,,visa,debit
45712264,,visa,debit
45712265,,visa,debit
45712266,,visa,debit
45712267,,visa,debit
45712268,,visa,debit
45712269,,visa,debit
45712270,,visa,debit
45712271,,visa,debit
45712272,,visa,debit
45712273,,visa,debit
45712274,,visa,debit
45712275,,visa,debit
45712276,,visa,debit
45712277,,visa,debit
45712278,,visa,debit
45712279,,visa,debit
45712280,,visa,debit
45712281,,visa,debit
45712282,,visa,debit
45712283,,visa,debit
45712284,45712285,visa,debit
45712286,,visa,debit
45712287,,visa,debit
45712288,,visa,debit
45712289,45712290,visa,debit
45712291,,visa,debit
45712292,,visa,debit
45712293,,visa,debit
45712294,,visa,debit
45712295,,visa,debit
45712296,,visa,debit
45712300,,visa,debit
45712301,,visa,debit
45712302,,visa,debit
45712305,,visa,debit
45712306,,visa,debit
45712307,,visa,debit
45712308,,visa,debit
45712310,,visa,debit
45712311,,visa,debit
45712313,,visa,debit
45712314,,visa,debit
45712315,,visa,debit
45712316,,visa,debit
45712317,,visa,debit
45712318,,visa,debit
45712320,45712322,visa,debit
45712323,,visa,debit
45712324,,visa,debit
45712325,,visa,debit
45712330,,visa,debit
45712331,,visa,debit
45712332,,visa,debit
45712334,45712335,visa,debit
45712336,,visa,debit
45712340,45712341,visa,debit
45712342,,visa,debit
45712343,,visa,debit
45712344,,visa,debit
45712346,,visa,debit
45712347,,visa,debit
45712348,,visa,debit
45712350,45712352,visa,debit
45712356,,visa,debit
45712358,,visa,debit
45712360,,visa,debit
45712361,,visa,debit
45712362,45712363,visa,debit
45712364,,visa,debit
45712366,,visa,debit
45712370,,visa,debit
45712371,,visa,debit
45712373,,visa,debit
45712374,,visa,debit
45712375,,visa,debit
45712376,,visa,debit
45712377,,visa,debit
45712378,45712379,visa,debit
45712380,45712384,visa,debit
45712390,,visa,debit
45712392,,visa,debit
45712393,,visa,debit
457124,,visa,debit
45712400,45712401,visa,debit
45712402,,visa,debit
45712403,,visa,debit
45712404,,visa,debit
45712405,,visa,debit
45712406,,visa,debit
45712407,,visa,debit
45712408,,visa,debit
45712409,,visa,debit
45712410,,visa,debit
45712411,,visa,debit
45712412,,visa,debit
45712413,,visa,debit
45712414,,visa,debit
45712415,,visa,debit
45712416,,visa,debit
45712417,,visa,debit
45712418,,visa,debit
45712419,,visa,debit
45712420,,visa,debit
45712421,,visa,debit
45712423,,visa,debit
45712424,,visa,debit
45712425,,visa,debit
45712426,,visa,debit
45712427,,visa,debit
45712428,45712429,visa,debit
45712430,,visa,debit
45712431,45712432,visa,debit
45712433,,visa,debit
45712434,,visa,debit
45712435,,visa,debit
45712436,,visa,debit
45712437,,visa,debit
45712438,,visa,debit
45712440,,visa,debit
45712441,,visa,debit
45712442,45712443,visa,debit
45712444,,visa,debit
45712445,45712446,visa,debit
45712447,45712448,visa,debit
45712449,45712450,visa,debit
45712451,,visa,debit
45712452,,visa,debit
45712453,45712454,visa,debit
45712455,,visa,debit
45712456,,visa,debit
45712457,,visa,debit
45712459,,visa,debit
45712460,,visa,debit
45712462,,visa,debit
45712463,,visa,debit
45712464,,visa,debit
45712465,,visa,debit
45712466,,visa,debit
45712468,,visa,debit
45712469,,visa,debit
45712470,45712472,visa,debit
45712473,,visa,debit
45712474,,visa,debit
45712475,,visa,debit
45712480,,visa,debit
45712481,45712482,visa,debit
45712483,,visa,debit
45712484,,visa,debit
45712490,45712492,visa,debit
45712495,,visa,debit
45712500,,visa,debit
45712501,,visa,debit
45712502,,visa,debit
45712504,,visa,debit
45712510,,visa,debit
45712520,45712522,visa,debit
45712523,,visa,debit
45712524,,visa,debit
45712530,,visa,debit
45712540,,visa,debit
45712541,,visa,debit
45712543,,visa,debit
45712550,,visa,debit
45712560,,visa,debit
45712561,45712562,visa,debit
45712570,45712572,visa,debit
45712580,,visa,debit
45712589,,visa,debit
45712590,,visa,debit
45712591,,visa,debit
45712592,,visa,debit
45712593,,visa,debit
45712594,,visa,debit
45712595,45712599,visa,debit
45712600,,visa,debit
45712601,,visa,debit
45712603,,visa,debit
45712610,,visa,debit
45712620,,visa,debit
45712630,,visa,debit
45712640,,visa,debit
45712641,,visa,debit
45712643,45712647,visa,debit
45712648,,visa,debit
45712649,,visa,debit
45712650,,visa,debit
45712651,45712652,visa,debit
45712653,,visa,debit
45712654,45712655,visa,debit
45712656,,visa,debit
45712657,,visa,debit
45712658,,visa,debit
45712659,,visa,debit
45712660,,visa,debit
45712661,,visa,debit
45712662,,visa,debit
45712663,,visa,debit
45712664,45712665,visa,debit
45712666,,visa,debit
45712667,,visa,debit
45712668,45712669,visa,debit
45712670,,visa,debit
45712671,45712672,visa,debit
45712673,,visa,debit
45712674,45712675,visa,debit
45712676,,visa,debit
45712680,,visa,debit
45712690,,visa,debit
45712700,45712701,visa,debit
45712702,45712704,visa,debit
45712706,45712707,visa,debit
45712709,,visa,debit
45712712,,visa,debit
45712720,,visa,debit
45712730,,visa,debit
45712740,,visa,debit
45712750,,visa,debit
45712752,,visa,debit
45712760,,visa,debit
45712761,,visa,debit
45712762,,visa,debit
45712764,,visa,debit
45712765,,visa,debit
45712766,45712768,visa,debit
45712769,,visa,debit
45712770,,visa,debit
45712772,,visa,debit
45712775,,visa,debit
45712776,,visa,debit
45712777,,visa,debit
45712778,,visa,debit
45712779,,visa,debit
45712780,,visa,debit
45712781,,visa,debit
45712783,,visa,debit
45712784,,visa,debit
45712785,45712788,visa,debit
45712805,45712807,visa,debit
45712810,,visa,debit
45712815,45712816,visa,debit
45712820,45712821,visa,debit
45712825,,visa,debit
45712830,,visa,debit
45712831,,visa,debit
45712835,,visa,debit
45712840,45712841,visa,debit
45712845,,visa,debit
45712850,45712851,visa,debit
45712852,,visa,debit
45712853,,visa,debit
45712884,45712885,visa,debit
45712900,45712904,visa,debit
45712905,,visa,debit
45712906,,visa,debit
45712907,,visa,debit
45712908,,visa,debit
45712909,,visa,debit
45712913,,visa,debit
45712915,45712920,visa,debit
45712922,,visa,debit
45712924,45712928,visa,debit
45712930,,visa,debit
45712950,,visa,debit
45712955,,visa,debit
45712957,,visa,debit
45712968,,visa,debit
45712971,,visa,debit
45712972,,visa,debit
45712973,,visa,debit
45712974,,visa,debit
45712975,45712978,visa,debit
45712979,45712980,visa,debit
45712983,,visa,debit
45712984,45712989,visa,debit
45712991,,visa,debit
45712996,,visa,debit
45713000,,visa,debit
45713001,,visa,debit
45713002,,visa,debit
45713003,,visa,debit
45713008,,visa,debit
45713010,,visa,debit
45713011,45713012,visa,debit
45713013,,visa,debit
45713014,45713015,visa,debit
45713020,,visa,debit
45713022,,visa,debit
45713024,,visa,debit
45713028,,visa,debit
45713042,45713043,visa,debit
45713054,,visa,debit
45713057,,visa,debit
45713058,,visa,debit
45713063,,visa,debit
45713066,45713068,visa,debit
45713071,,visa,debit
45713073,,visa,debit
45713077,,visa,debit
45713091,,visa,debit
45713098,,visa,debit
457131,,visa,debit
45713100,,visa,debit
45713103,,visa,debit
45713106,45713107,visa,debit
45713109,,visa,debit
45713110,,visa,debit
45713112,,visa,debit
45713113,,visa,debit
45713114,,visa,debit
45713115,,visa,debit
45713117,,visa,debit
45713118,,visa,debit
45713121,,visa,debit
45713123,,visa,debit
45713124,,visa,debit
45713128,,visa,debit
45713129,,visa,debit
45713130,,visa,debit
45713134,,visa,debit
45713137,,visa,debit
45713138,45713139,visa,debit
45713140,45713141,visa,debit
45713143,,visa,debit
45713144,,visa,debit
45713146,,visa,debit
45713148,,visa,debit
45713149,,visa,debit
45713152,,visa,debit
45713154,45713155,visa,debit
45713156,,visa,debit
45713159,,visa,debit
45713161,45713162,visa,debit
45713163,,visa,debit
45713164,,visa,debit
45713167,,visa,debit
45713168,,visa,debit
45713169,,visa,debit
45713170,45713171,visa,debit
45713172,,visa,debit
45713173,45713174,visa,debit
45713175,,visa,debit
45713177,,visa,debit
45713178,,visa,debit
45713183,,visa,debit
45713185,,visa,debit
45713186,,visa,debit
45713188,,visa,debit
45713191,,visa,debit
45713193,,visa,debit
45713194,,visa,debit
45713198,,visa,debit
45713199,,visa,debit
45713201,,visa,debit
45713203,,visa,debit
45713204,,visa,debit
45713205,,visa,debit
45713206,,visa,debit
45713208,,visa,debit
45713211,,visa,debit
45713212,,visa,debit
45713215,,visa,debit
45713216,,visa,debit
45713217,,visa,debit
45713218,,visa,debit
45713219,,visa,debit
45713221,,visa,debit
45713222,45713223,visa,debit
45713224,45713226,visa,debit
45713227,,visa,debit
45713229,,visa,debit
45713230,,visa,debit
45713231,,visa,debit
45713232,,visa,debit
45713234,,visa,debit
45713238,,visa,debit
45713241,,visa,debit
45713243,,visa,debit
45713244,,visa,debit
45713251,,visa,debit
45713256,,visa,debit
45713259,,visa,debit
45713262,,visa,debit
45713263,,visa,debit
45713264,,visa,debit
45713265,,visa,debit
45713266,,visa,debit
45713269,,visa,debit
45713271,,visa,debit
45713282,,visa,debit
45713283,,visa,debit
